"","Dbase","Query","Bitscore","Distance"
"11067","GID5_seq161","GID1_seq282",468,0.282208588957055
"11068","GID5_seq161","GID2_seq164",431,0.336412625096228
"11069","GID5_seq161","GID3_seq244",445,0.308469308469308
"11070","GID5_seq161","GID3_seq457",25.5,0.969570405727924
"11071","GID5_seq161","GID4_seq210",27.5,0.951881014873141
"11072","GID5_seq161","GID4_seq279",457,0.299616858237548
"11073","GID5_seq161","GID4_seq356",23.3,0.943031784841076
"11074","GID5_seq161","GID5_seq161",648,0
"11075","GID5_seq162","GID1_seq284",271,0.458541458541459
"11076","GID5_seq162","GID1_seq519",24.9,0.969372693726937
"11077","GID5_seq162","GID2_seq306",26.1,0.96789667896679
"11078","GID5_seq162","GID3_seq245",238,0.524950099800399
"11079","GID5_seq162","GID4_seq178",26.6,0.948499515972895
"11080","GID5_seq162","GID4_seq26",24.4,0.953568030447193
"11081","GID5_seq162","GID4_seq281",254,0.493013972055888
"11082","GID5_seq162","GID4_seq49",28,0.966726084373143
"11083","GID5_seq162","GID4_seq520",25.8,0.968128474366893
"11084","GID5_seq162","GID5_seq106",24.9,0.953501400560224
"11085","GID5_seq162","GID5_seq162",488,0
"11086","GID5_seq163","GID1_seq115",22.7,0.974379232505643
"11087","GID5_seq163","GID1_seq116",56.4,0.696774193548387
"11088","GID5_seq163","GID1_seq285",139,0.277922077922078
"11089","GID5_seq163","GID1_seq30",61.8,0.664130434782609
"11090","GID5_seq163","GID1_seq358",24.4,0.90061099796334
"11091","GID5_seq163","GID1_seq363",23.3,0.890610328638498
"11092","GID5_seq163","GID2_seq165",22.7,0.965632096896291
"11093","GID5_seq163","GID2_seq167",22.1,0.959149722735675
"11094","GID5_seq163","GID2_seq222",23.3,0.961166666666667
"11095","GID5_seq163","GID3_seq29",64,0.659574468085106
"11096","GID5_seq163","GID4_seq116",60.1,0.69492385786802
"11097","GID5_seq163","GID4_seq282",135,0.302325581395349
"11098","GID5_seq163","GID4_seq30",61.5,0.668463611859838
"11099","GID5_seq163","GID4_seq399",24.4,0.960325203252033
"11100","GID5_seq163","GID5_seq154",22.4,0.969167240192705
"11101","GID5_seq163","GID5_seq163",195,0
"11102","GID5_seq163","GID5_seq230",23.3,0.960238907849829
"11103","GID5_seq163","GID5_seq317",23.5,0.956400742115028
"11104","GID5_seq163","GID5_seq330",21.8,0.961347517730496
"11105","GID5_seq164","GID1_seq286",758,0.304587155963303
"11106","GID5_seq164","GID1_seq343",46.9,0.962954186413902
"11107","GID5_seq164","GID2_seq165",694,0.373363431151241
"11108","GID5_seq164","GID2_seq194",47.4,0.962366018261215
"11109","GID5_seq164","GID3_seq246",735,0.341692789968652
"11110","GID5_seq164","GID3_seq289",47.2,0.962345432788193
"11111","GID5_seq164","GID4_seq126",26.9,0.967255021302495
"11112","GID5_seq164","GID4_seq283",793,0.285263632266787
"11113","GID5_seq164","GID4_seq343",46,0.963679431504145
"11114","GID5_seq164","GID4_seq441",27.2,0.961931420573828
"11115","GID5_seq164","GID5_seq164",1089,0
"11116","GID5_seq164","GID5_seq196",43.5,0.964720194647202
"11117","GID5_seq165","GID1_seq168",24.9,0.954644808743169
"11118","GID5_seq165","GID1_seq287",509,0.411900635470826
"11119","GID5_seq165","GID1_seq31",26.3,0.986186974789916
"11120","GID5_seq165","GID1_seq353",50.3,0.941647331786543
"11121","GID5_seq165","GID1_seq446",28,0.953059513830679
"11122","GID5_seq165","GID2_seq167",519,0.412231030577576
"11123","GID5_seq165","GID2_seq209",26.1,0.966709183673469
"11124","GID5_seq165","GID2_seq23",26.9,0.985702896625033
"11125","GID5_seq165","GID3_seq111",27.2,0.962585969738652
"11126","GID5_seq165","GID3_seq248",532,0.394422310756972
"11127","GID5_seq165","GID3_seq299",70.2,0.918038528896672
"11128","GID5_seq165","GID3_seq30",29.4,0.98439076187948
"11129","GID5_seq165","GID3_seq336",27.8,0.979034690799397
"11130","GID5_seq165","GID4_seq285",502,0.422988505747126
"11131","GID5_seq165","GID4_seq31",25.8,0.986356425171867
"11132","GID5_seq165","GID4_seq336",32,0.977440958759253
"11133","GID5_seq165","GID4_seq354",33.7,0.960859465737514
"11134","GID5_seq165","GID5_seq140",26.9,0.972579001019368
"11135","GID5_seq165","GID5_seq165",879,0
"11136","GID5_seq166","GID1_seq288",436,0.414765100671141
"11137","GID5_seq166","GID1_seq436",27.2,0.970386499727817
"11138","GID5_seq166","GID2_seq117",24.7,0.979877800407332
"11139","GID5_seq166","GID2_seq168",412,0.44586415601883
"11140","GID5_seq166","GID2_seq220",27.5,0.961212976022567
"11141","GID5_seq166","GID3_seq249",412,0.449933244325768
"11142","GID5_seq166","GID4_seq286",423,0.437873754152824
"11143","GID5_seq166","GID5_seq166",734,0
"11144","GID5_seq166","GID5_seq200",26.9,0.974718045112782
"11145","GID5_seq166","GID5_seq225",25.8,0.975556608242539
"11146","GID5_seq166","GID5_seq75",25.5,0.981934112646121
"11147","GID5_seq167","GID1_seq219",28,0.97688815517953
"11148","GID5_seq167","GID1_seq222",37.3,0.962455963764469
"11149","GID5_seq167","GID1_seq289",451,0.4618138424821
"11150","GID5_seq167","GID2_seq131",31.1,0.961699507389163
"11151","GID5_seq167","GID2_seq169",423,0.497922848664688
"11152","GID5_seq167","GID2_seq65",31.4,0.970763500931099
"11153","GID5_seq167","GID3_seq250",485,0.438006952491309
"11154","GID5_seq167","GID3_seq99",32.3,0.970037105751391
"11155","GID5_seq167","GID4_seq111",32.3,0.969995355318161
"11156","GID5_seq167","GID4_seq219",28.6,0.970816326530612
"11157","GID5_seq167","GID4_seq237",24.7,0.955455365193868
"11158","GID5_seq167","GID4_seq287",480,0.440233236151603
"11159","GID5_seq167","GID5_seq167",823,0
"11160","GID5_seq167","GID5_seq242",26.3,0.968671828469327
"11161","GID5_seq168","GID1_seq187",37.9,0.951842439644219
"11162","GID5_seq168","GID1_seq290",358,0.436220472440945
"11163","GID5_seq168","GID1_seq435",24.9,0.955456171735242
"11164","GID5_seq168","GID2_seq1",31.1,0.967536534446764
"11165","GID5_seq168","GID2_seq120",37,0.954207920792079
"11166","GID5_seq168","GID2_seq170",356,0.453568687643899
"11167","GID5_seq168","GID2_seq85",23.8,0.950877192982456
"11168","GID5_seq168","GID3_seq161",39,0.950726468730259
"11169","GID5_seq168","GID3_seq251",344,0.476407914764079
"11170","GID5_seq168","GID4_seq1",32.8,0.966063114330057
"11171","GID5_seq168","GID4_seq187",40.7,0.949503722084367
"11172","GID5_seq168","GID4_seq288",347,0.469013006885998
"11173","GID5_seq168","GID5_seq113",39,0.95060164661178
"11174","GID5_seq168","GID5_seq168",641,0
"11175","GID5_seq168","GID5_seq191",27.8,0.956289308176101
"11176","GID5_seq169","GID1_seq291",131,0.108843537414966
"11177","GID5_seq169","GID2_seq136",21.3,0.906986899563319
"11178","GID5_seq169","GID2_seq171",132,0.0927835051546392
"11179","GID5_seq169","GID2_seq180",21.3,0.963339070567986
"11180","GID5_seq169","GID2_seq203",21.6,0.861538461538462
"11181","GID5_seq169","GID3_seq136",22.4,0.95299055613851
"11182","GID5_seq169","GID3_seq181",21.8,0.929449838187702
"11183","GID5_seq169","GID4_seq289",130,0.11864406779661
"11184","GID5_seq169","GID4_seq296",21.6,0.962694300518135
"11185","GID5_seq169","GID4_seq351",21.6,0.924475524475525
"11186","GID5_seq169","GID4_seq505",23.5,0.864161849710983
"11187","GID5_seq169","GID5_seq128",21.6,0.981044317683194
"11188","GID5_seq169","GID5_seq169",146,0
"11189","GID5_seq169","GID5_seq285",21,0.939306358381503
"11190","GID5_seq169","GID5_seq85",22.1,0.977844611528822
"11191","GID5_seq17","GID1_seq33",152,0.355932203389831
"11192","GID5_seq17","GID2_seq25",132,0.437100213219616
"11193","GID5_seq17","GID2_seq293",23.5,0.952620967741935
"11194","GID5_seq17","GID3_seq32",130,0.419642857142857
"11195","GID5_seq17","GID4_seq33",152,0.36
"11196","GID5_seq17","GID4_seq370",23.5,0.976674937965261
"11197","GID5_seq17","GID5_seq17",235,0
"11198","GID5_seq170","GID1_seq264",27.2,0.971622326551904
"11199","GID5_seq170","GID1_seq292",553,0.504923903312444
"11200","GID5_seq170","GID1_seq330",48.6,0.951617720258835
"11201","GID5_seq170","GID1_seq398",98.1,0.905217391304348
"11202","GID5_seq170","GID1_seq526",51.4,0.933848133848134
"11203","GID5_seq170","GID2_seq153",29.7,0.969174883238194
"11204","GID5_seq170","GID2_seq172",504,0.535483870967742
"11205","GID5_seq170","GID2_seq189",52.5,0.947630922693267
"11206","GID5_seq170","GID2_seq222",92.7,0.909560975609756
"11207","GID5_seq170","GID2_seq297",26.1,0.974042764793635
"11208","GID5_seq170","GID2_seq311",56.7,0.934031413612565
"11209","GID5_seq170","GID2_seq87",25.8,0.982334816843547
"11210","GID5_seq170","GID3_seq252",519,0.529038112522686
"11211","GID5_seq170","GID3_seq282",47.4,0.952765321375187
"11212","GID5_seq170","GID3_seq330",79,0.923892100192678
"11213","GID5_seq170","GID3_seq420",28.3,0.968573014991671
"11214","GID5_seq170","GID3_seq447",61.8,0.927803738317757
"11215","GID5_seq170","GID4_seq290",553,0.507788161993769
"11216","GID5_seq170","GID4_seq330",48.6,0.951617720258835
"11217","GID5_seq170","GID4_seq399",96.7,0.907019230769231
"11218","GID5_seq170","GID4_seq527",54.8,0.936093294460641
"11219","GID5_seq170","GID5_seq170",1045,0
"11220","GID5_seq170","GID5_seq190",52.5,0.946153846153846
"11221","GID5_seq170","GID5_seq223",30.6,0.971548117154812
"11222","GID5_seq170","GID5_seq230",73.6,0.927200791295747
"11223","GID5_seq171","GID1_seq280",24.9,0.958395989974937
"11224","GID5_seq171","GID2_seq111",23.8,0.957039711191336
"11225","GID5_seq171","GID4_seq165",24.4,0.940342298288509
"11226","GID5_seq171","GID4_seq277",24.9,0.957903634826712
"11227","GID5_seq171","GID4_seq7",25.2,0.95
"11228","GID5_seq171","GID5_seq171",411,0
"11229","GID5_seq172","GID1_seq117",26.9,0.967784431137725
"11230","GID5_seq172","GID1_seq297",595,0.378590078328982
"11231","GID5_seq172","GID1_seq339",25.8,0.96702875399361
"11232","GID5_seq172","GID2_seq173",559,0.41679707876891
"11233","GID5_seq172","GID3_seq256",567,0.409375
"11234","GID5_seq172","GID4_seq1",26.1,0.976612903225806
"11235","GID5_seq172","GID4_seq295",590,0.386056191467222
"11236","GID5_seq172","GID4_seq541",26.6,0.972926208651399
"11237","GID5_seq172","GID5_seq172",940,0
"11238","GID5_seq172","GID5_seq333",26.1,0.97409429280397
"11239","GID5_seq172","GID5_seq64",26.3,0.96821752265861
"11240","GID5_seq173","GID1_seq298",468,0.506329113924051
"11241","GID5_seq173","GID1_seq534",26.1,0.953968253968254
"11242","GID5_seq173","GID2_seq10",25.2,0.980204241948154
"11243","GID5_seq173","GID2_seq174",430,0.541822056473095
"11244","GID5_seq173","GID3_seq257",450,0.518973810796366
"11245","GID5_seq173","GID3_seq335",26.1,0.96441717791411
"11246","GID5_seq173","GID4_seq276",27.2,0.980325497287523
"11247","GID5_seq173","GID4_seq296",455,0.522058823529412
"11248","GID5_seq173","GID5_seq173",892,0
"11249","GID5_seq173","GID5_seq2",26.9,0.978112286411717
"11250","GID5_seq173","GID5_seq47",26.6,0.967893783946892
"11251","GID5_seq174","GID1_seq299",271,0.52787456445993
"11252","GID5_seq174","GID2_seq166",24.9,0.952344497607655
"11253","GID5_seq174","GID2_seq175",215,0.633730834752981
"11254","GID5_seq174","GID2_seq21",26.6,0.967777104784979
"11255","GID5_seq174","GID2_seq87",24.4,0.980065359477124
"11256","GID5_seq174","GID3_seq258",267,0.544757033248082
"11257","GID5_seq174","GID3_seq447",26.6,0.957062146892655
"11258","GID5_seq174","GID4_seq297",265,0.533450704225352
"11259","GID5_seq174","GID5_seq174",572,0
"11260","GID5_seq175","GID1_seq150",28.6,0.95946137491141
"11261","GID5_seq175","GID1_seq300",344,0.633652822151225
"11262","GID5_seq175","GID1_seq404",41.3,0.944151453684922
"11263","GID5_seq175","GID1_seq416",26.6,0.970362116991643
"11264","GID5_seq175","GID1_seq454",29.2,0.966184134337001
"11265","GID5_seq175","GID2_seq5",26.3,0.956239600665557
"11266","GID5_seq175","GID2_seq95",29.2,0.960831656606305
"11267","GID5_seq175","GID3_seq259",370,0.613980177360459
"11268","GID5_seq175","GID4_seq150",36.8,0.948603351955307
"11269","GID5_seq175","GID4_seq298",351,0.632845188284519
"11270","GID5_seq175","GID5_seq175",882,0
"11271","GID5_seq175","GID5_seq203",26.3,0.959444872783346
"11272","GID5_seq175","GID5_seq218",24.4,0.955393053016453
"11273","GID5_seq175","GID5_seq243",26.3,0.953492484526967
"11274","GID5_seq176","GID1_seq301",156,0.614814814814815
"11275","GID5_seq176","GID1_seq51",36.2,0.934360834088849
"11276","GID5_seq176","GID2_seq139",24.1,0.969856160100063
"11277","GID5_seq176","GID2_seq176",121,0.698630136986301
"11278","GID5_seq176","GID2_seq36",36.2,0.932082551594747
"11279","GID5_seq176","GID2_seq96",25.2,0.960126582278481
"11280","GID5_seq176","GID3_seq168",24.1,0.955411655874191
"11281","GID5_seq176","GID3_seq260",142,0.66469893742621
"11282","GID5_seq176","GID3_seq44",24.9,0.954727272727273
"11283","GID5_seq176","GID4_seq158",31.1,0.949307253463733
"11284","GID5_seq176","GID4_seq164",23.8,0.941880341880342
"11285","GID5_seq176","GID4_seq299",148,0.646778042959427
"11286","GID5_seq176","GID4_seq51",33.7,0.936832239925023
"11287","GID5_seq176","GID5_seq128",24.7,0.980543521071288
"11288","GID5_seq176","GID5_seq176",406,0
"11289","GID5_seq176","GID5_seq29",30.3,0.944808743169399
"11290","GID5_seq176","GID5_seq65",24.4,0.971445289643066
"11291","GID5_seq176","GID5_seq95",27.2,0.952654482158399
"11292","GID5_seq177","GID1_seq302",410,0.240037071362373
"11293","GID5_seq177","GID3_seq187",28,0.979494690589528
"11294","GID5_seq177","GID3_seq20",26.1,0.9496138996139
"11295","GID5_seq177","GID3_seq262",408,0.2430426716141
"11296","GID5_seq177","GID4_seq301",405,0.25
"11297","GID5_seq177","GID5_seq177",529,0
"11298","GID5_seq178","GID1_seq242",27.5,0.941551540913921
"11299","GID5_seq178","GID1_seq303",204,0.553121577217963
"11300","GID5_seq178","GID2_seq174",24.7,0.964764621968616
"11301","GID5_seq178","GID2_seq49",24.9,0.936641221374046
"11302","GID5_seq178","GID3_seq263",193,0.562853907134768
"11303","GID5_seq178","GID4_seq302",205,0.542920847268673
"11304","GID5_seq178","GID4_seq39",25.2,0.95078125
"11305","GID5_seq178","GID5_seq151",28.9,0.952969894222946
"11306","GID5_seq178","GID5_seq178",417,0
"11307","GID5_seq178","GID5_seq320",24.1,0.950155118924509
"11308","GID5_seq179","GID1_seq155",46.3,0.922445561139029
"11309","GID5_seq179","GID1_seq304",199,0.694551036070606
"11310","GID5_seq179","GID2_seq181",227,0.647241647241647
"11311","GID5_seq179","GID2_seq99",47.4,0.922549019607843
"11312","GID5_seq179","GID3_seq128",26.1,0.968034292712799
"11313","GID5_seq179","GID3_seq134",38.4,0.935893155258765
"11314","GID5_seq179","GID3_seq264",167,0.735759493670886
"11315","GID5_seq179","GID3_seq342",25.5,0.956410256410256
"11316","GID5_seq179","GID3_seq344",26.1,0.982117163412127
"11317","GID5_seq179","GID3_seq423",27.2,0.951471900089206
"11318","GID5_seq179","GID4_seq155",48.3,0.919567027477102
"11319","GID5_seq179","GID4_seq303",194,0.694728560188828
"11320","GID5_seq179","GID5_seq179",634,0
"11321","GID5_seq179","GID5_seq203",25.2,0.951954242135367
"11322","GID5_seq179","GID5_seq74",24.4,0.957305336832896
"11323","GID5_seq18","GID1_seq34",115,0.597902097902098
"11324","GID5_seq18","GID1_seq434",27.5,0.961511546536039
"11325","GID5_seq18","GID2_seq26",118,0.606010016694491
"11326","GID5_seq18","GID2_seq291",24.9,0.9585
"11327","GID5_seq18","GID3_seq33",132,0.567921440261866
"11328","GID5_seq18","GID4_seq34",135,0.552238805970149
"11329","GID5_seq18","GID4_seq448",24.4,0.926946107784431
"11330","GID5_seq18","GID5_seq18",276,0
"11331","GID5_seq180","GID1_seq305",73,0.8928046989721
"11332","GID5_seq180","GID3_seq171",26.6,0.965409622886866
"11333","GID5_seq180","GID3_seq53",25.5,0.970520231213873
"11334","GID5_seq180","GID4_seq216",25.8,0.976373626373626
"11335","GID5_seq180","GID4_seq304",80.4,0.882370153621068
"11336","GID5_seq180","GID5_seq180",643,0
"11337","GID5_seq181","GID1_seq233",24.4,0.935106382978723
"11338","GID5_seq181","GID1_seq313",28.9,0.954308300395257
"11339","GID5_seq181","GID1_seq314",60.4,0.871489361702128
"11340","GID5_seq181","GID3_seq268",44.9,0.904973544973545
"11341","GID5_seq181","GID3_seq269",33.9,0.930246913580247
"11342","GID5_seq181","GID4_seq313",52.8,0.888958990536278
"11343","GID5_seq181","GID4_seq314",36.2,0.925360824742268
"11344","GID5_seq181","GID5_seq181",439,0
"11345","GID5_seq181","GID5_seq51",23.8,0.954752851711027
"11346","GID5_seq182","GID1_seq316",50.3,0.872010178117048
"11347","GID5_seq182","GID1_seq7",24.9,0.947412882787751
"11348","GID5_seq182","GID2_seq138",24.7,0.938480697384807
"11349","GID5_seq182","GID2_seq143",25.5,0.933937823834197
"11350","GID5_seq182","GID3_seq270",51.4,0.868373879641485
"11351","GID5_seq182","GID3_seq345",24.7,0.968108457069077
"11352","GID5_seq182","GID3_seq386",27.2,0.934220072551391
"11353","GID5_seq182","GID4_seq315",56.2,0.861916461916462
"11354","GID5_seq182","GID4_seq414",24.7,0.979679144385027
"11355","GID5_seq182","GID5_seq110",26.6,0.974964705882353
"11356","GID5_seq182","GID5_seq182",349,0
"11357","GID5_seq183","GID1_seq243",28.6,0.966073546856465
"11358","GID5_seq183","GID1_seq317",195,0.65547703180212
"11359","GID5_seq183","GID1_seq61",26.6,0.962162162162162
"11360","GID5_seq183","GID3_seq271",161,0.719022687609075
"11361","GID5_seq183","GID4_seq316",198,0.657142857142857
"11362","GID5_seq183","GID4_seq504",25.2,0.963714902807775
"11363","GID5_seq183","GID5_seq16",24.9,0.983526298379094
"11364","GID5_seq183","GID5_seq183",406,0
"11365","GID5_seq184","GID1_seq195",24.9,0.961984732824428
"11366","GID5_seq184","GID1_seq320",293,0.503389830508475
"11367","GID5_seq184","GID1_seq367",113,0.811823480432972
"11368","GID5_seq184","GID2_seq184",219,0.613756613756614
"11369","GID5_seq184","GID2_seq213",104,0.815439219165927
"11370","GID5_seq184","GID2_seq317",24.4,0.973318753417168
"11371","GID5_seq184","GID2_seq89",23.8,0.948260869565217
"11372","GID5_seq184","GID3_seq273",264,0.552162849872774
"11373","GID5_seq184","GID3_seq28",25.8,0.968594035301278
"11374","GID5_seq184","GID3_seq312",115,0.808013355592654
"11375","GID5_seq184","GID3_seq357",26.3,0.96462676529926
"11376","GID5_seq184","GID3_seq450",27.5,0.963357761492338
"11377","GID5_seq184","GID4_seq186",26.1,0.960898876404494
"11378","GID5_seq184","GID4_seq283",27.5,0.967203339296363
"11379","GID5_seq184","GID4_seq320",296,0.490971625107481
"11380","GID5_seq184","GID4_seq368",103,0.819614711033275
"11381","GID5_seq184","GID4_seq79",31.7,0.954355651547876
"11382","GID5_seq184","GID5_seq184",547,0
"11383","GID5_seq184","GID5_seq219",85.1,0.818936170212766
"11384","GID5_seq185","GID1_seq321",174,0.71072319201995
"11385","GID5_seq185","GID1_seq417",30,0.952755905511811
"11386","GID5_seq185","GID1_seq76",28.3,0.962115127175368
"11387","GID5_seq185","GID3_seq274",146,0.759274525968673
"11388","GID5_seq185","GID4_seq159",28.6,0.971023302938196
"11389","GID5_seq185","GID4_seq198",27.8,0.962330623306233
"11390","GID5_seq185","GID4_seq321",183,0.701224489795918
"11391","GID5_seq185","GID4_seq47",25.8,0.954736842105263
"11392","GID5_seq185","GID5_seq185",582,0
"11393","GID5_seq186","GID1_seq242",24.7,0.946938775510204
"11394","GID5_seq186","GID1_seq302",24.7,0.948380355276907
"11395","GID5_seq186","GID1_seq322",263,0.414905450500556
"11396","GID5_seq186","GID2_seq293",24.1,0.958591065292096
"11397","GID5_seq186","GID2_seq63",24.4,0.925835866261398
"11398","GID5_seq186","GID3_seq208",31.4,0.933120340788072
"11399","GID5_seq186","GID3_seq275",226,0.496098104793757
"11400","GID5_seq186","GID4_seq322",250,0.445061043285239
"11401","GID5_seq186","GID4_seq362",26.3,0.927647867950481
"11402","GID5_seq186","GID5_seq135",25.8,0.928033472803347
"11403","GID5_seq186","GID5_seq142",30.8,0.930316742081448
"11404","GID5_seq186","GID5_seq155",27.8,0.949084249084249
"11405","GID5_seq186","GID5_seq177",23.8,0.949145299145299
